Image,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo,avset,distance,confi,Score
7_voice_en_35014428_mkittalk,35.91415011,4.340985105,5.818467175,3.60025404,73.68833365,0.460974353,0.462928555,3.663458883,53.6259234,70.45360277,0.489012508,0.604069269,61.35214288,0.529217262,0.106381662,3.819791983,3.323010623,4.603167498,0.77312512,0.824670184,0.796333736,-3,2.399580002,0.281398773,3.6
7_voice_en_35014428_sad,33.60105902,5.255201421,5.045779134,5.579802943,75.08896698,0.471836337,0.535206154,4.422161518,72.79272206,71.87180106,0.464240934,0.677319288,75.19938917,0.557349964,0.457292404,4.823467464,4.493131449,5.391112526,0.837338843,0.87056882,0.853822064,0,3.003116608,0.006727219,4.7
7_voice_en_35014428_vidtalk,45.45725594,3.123960979,5.672228997,4.572087811,56.11151239,0.289403926,0.341471341,3.987242269,55.08531107,62.92632583,0.493478869,0.601215209,30.49910778,0.336438458,0.213849751,4.660462492,4.314221614,5.163366487,0.749413255,0.781370803,0.78128597,-1,5.056093216,0.673618317,2.6
7_voice_en_35014428_wavlip,42.00139423,5.317370933,4.299572458,4.297478747,54.30547205,0.608635716,0.453201847,4.603059153,51.28820478,68.27286622,0.379443473,0.485823033,39.38700257,0.366768575,0.197053436,4.576221329,4.417973008,4.672195369,0.856607335,0.872307602,0.851599881,-2,5.375589848,0.767421246,2
7_voice_en_35014429_ahead,33.93240827,4.932651359,5.268129716,3.556739357,74.15969416,0.534351095,0.569331499,3.712214898,58.55406268,71.72991849,0.467965581,0.663239148,73.7585382,0.603579388,0.189788212,3.745906923,3.66408216,5.082515097,0.666349824,0.780835426,0.710790405,0,2.958720207,0.204124451,3.3
7_voice_en_35014429_dinet,32.07864642,5.895036047,3.929938852,5.141776597,69.74831001,0.522568959,0.497209669,4.606030504,65.95729809,67.46752742,0.64211039,0.681735115,56.98559519,0.457239434,0.453504426,5.076658734,4.734675111,5.233776761,0.757182964,0.774167972,0.719591837,0,1.104458809,0.033475876,1.6
7_voice_en_35014429_dreamtalk,28.67383549,5.793006847,4.676388229,4.431521232,75.72335362,0.669483737,0.638462319,3.924353341,64.86115836,70.07062852,0.539547898,0.649533647,82.52987496,0.683436536,0.280072856,4.296306098,4.029232629,4.699795405,0.706884262,0.686653417,0.724794894,-1,2.959895134,0.797218323,3.6
7_voice_en_35014429_iplap,36.02347203,5.385036278,4.101661262,4.564957774,61.51873357,0.580866708,0.459736323,4.498532401,60.23724306,67.67566128,0.57172466,0.625353264,48.68417181,0.401014573,0.299175585,4.855058725,4.438777465,5.063355639,0.934245477,0.955525543,0.938671006,0,1.749045372,0.7812,2.8
7_voice_en_35014429_mkittalk,31.73890295,4.36329263,5.689452451,3.620074449,74.34331474,0.441221063,0.500478432,3.67041824,53.53976665,70.74950885,0.476408312,0.602769131,63.31833168,0.540201658,0.132148714,3.850573783,3.398910333,4.570501546,0.763172791,0.834651859,0.792455628,-3,0.6854105,0.052940369,3.3
7_voice_en_35014429_sad,35.11871751,5.244074803,5.062988886,5.550566523,74.67324556,0.501407449,0.539933932,4.433591674,73.45532515,72.11136167,0.484462718,0.676160678,75.63681648,0.566190428,0.446132665,4.771965561,4.503623825,5.464813613,0.822168485,0.860068125,0.838839162,0,3.107731819,0.358777046,5
7_voice_en_35014429_vidtalk,46.366655,3.174095716,5.678289783,4.563033435,55.90927215,0.2969629,0.344372862,3.996124902,55.36679321,62.93996619,0.504236384,0.606606136,30.48276832,0.334967805,0.225399612,4.691013989,4.304358804,5.153520437,0.744414639,0.78022066,0.780972794,-2,3.80356884,0.172154427,1.9
7_voice_en_35014429_wavlip,43.16733543,5.285977526,4.355706478,4.306982645,54.01993295,0.606274724,0.449958314,4.596869674,51.09732343,67.99744336,0.383604086,0.496212342,39.32906666,0.364569993,0.195359018,4.575558147,4.424827089,4.704354847,0.8398105,0.865788953,0.839230732,-2,5.31484127,0.460700035,1.8
7_voice_en_35014449_ahead,36.02472529,4.873690348,5.512596528,3.653374436,74.21880507,0.530508449,0.550514249,3.677771977,56.93252903,71.41560788,0.444099812,0.64797106,73.50577537,0.583951862,0.178100738,3.607596981,3.677255928,4.930952,0.680600695,0.78102157,0.721813939,0,5.699231148,0.994430542,3.5
7_voice_en_35014449_dinet,32.31151695,5.867267339,3.94769147,5.133412865,69.76368135,0.523994251,0.493835456,4.605296711,66.05791572,67.54187732,0.633110093,0.675529487,56.53911799,0.456297369,0.454032243,5.048772607,4.718272583,5.235278693,0.758656839,0.787963321,0.728887522,-1,3.163696289,0.213932991,3.1
7_voice_en_35014449_dreamtalk,31.70156335,5.86843283,5.191437432,4.335475826,75.45805122,0.652437236,0.619054413,3.919126307,64.88245214,70.05486987,0.527537452,0.661658176,79.98099603,0.666921682,0.255112132,4.103174891,3.900857627,4.616795015,0.708856796,0.709226977,0.734129,-1,4.49312973,0.993142128,2.8
7_voice_en_35014449_iplap,35.30755083,5.420795642,4.052264538,4.5433924,61.88836933,0.582504694,0.46353531,4.51001868,60.58973584,67.96782337,0.560594009,0.625998489,49.38910065,0.406604901,0.295882665,4.844721773,4.449671817,5.077495533,0.940657088,0.960708924,0.945495863,0,1.8307724,2.458964348,2
7_voice_en_35014449_mkittalk,36.45233843,4.228260657,6.046084469,3.488590348,72.50123381,0.446066916,0.458484335,3.638669878,51.80979748,68.28894494,0.47851084,0.608425427,61.0871741,0.520308582,0.098470552,3.8079915,3.32485826,4.621969721,0.735575506,0.806144945,0.75833657,-3,3.155865669,0.466726303,3.4
7_voice_en_35014449_sad,36.44826092,5.262216533,5.320161191,5.470147578,75.25412618,0.47539515,0.520863305,4.395836676,73.02802831,71.62956113,0.460476986,0.666553632,74.75662367,0.558303625,0.455109767,4.815988475,4.499350407,5.41762331,0.819247422,0.848167831,0.839154397,-1,5.518907547,0.870289803,4.9
7_voice_en_35014449_vidtalk,45.19568807,3.135311127,5.657997301,4.586688838,56.12780103,0.289737824,0.340546064,3.994009897,55.03273436,62.89992977,0.49179698,0.59995734,30.33537544,0.337230745,0.20939242,4.664109556,4.320433812,5.109795444,0.745984795,0.782041116,0.77004925,-2,6.425603867,0.175675392,2.7
7_voice_en_35014449_wavlip,42.16504098,5.312037837,4.300944189,4.284349665,54.50594446,0.612346205,0.450984967,4.613362781,51.5380627,68.08529327,0.391635773,0.495845328,39.60576807,0.367430436,0.195529573,4.58885746,4.401738811,4.653352972,0.861796279,0.872454947,0.853563476,-3,6.366651535,0.290476799,1.8
8_voice_en_34939324_ahead,25.53145867,5.237328529,5.368965068,3.697085981,75.52240402,0.439001253,0.54397566,3.635457535,56.88592811,67.57613691,0.576375579,0.592065702,78.0756097,0.572003114,0.152817104,3.454766763,3.698587165,4.401424992,0.745805336,0.737883202,0.739267232,0,5.476449013,0.00422287,0.9
8_voice_en_34939324_dinet,12.85994486,7.252148665,2.847687939,4.207872499,70.19542094,0.537792958,0.447575846,4.350858399,66.49874413,70.52273647,0.527850881,0.596705403,54.87772299,0.424475111,0.280443515,4.672411288,4.381088869,4.762749547,0.796712457,0.842029597,0.791223772,-1,4.840703011,0.677865982,3.7
8_voice_en_34939324_dreamtalk,16.77046635,7.543464397,4.236520392,3.822322239,74.72766331,0.638196945,0.607516117,3.827573189,61.77120758,68.74476076,0.610000818,0.574194303,80.67517391,0.62785777,0.215965404,3.569268393,3.852223396,4.428212675,0.64360125,0.691295188,0.654380319,-1,2.485785484,0.643066406,2.4
8_voice_en_34939324_iplap,11.96705329,7.200390477,2.908647226,3.961587599,68.4477183,0.525873476,0.433383284,4.35758187,60.50693581,68.22802998,0.498956139,0.575425264,53.52838856,0.398601887,0.228316961,4.46838329,4.370976206,4.771346499,0.956604825,0.958997343,0.953983463,0,1.419485092,1.707191467,2
8_voice_en_34939324_mkittalk,24.56568336,5.427586233,5.274203234,3.091057905,72.08810765,0.36569065,0.454775557,3.422140081,50.61155203,67.35304051,0.49506864,0.536412827,63.44121445,0.513095752,0.089039924,3.30198078,3.386409646,4.171691744,0.826158981,0.833836908,0.829055491,-2,2.574794769,0.491814613,2.8
8_voice_en_34939324_sad,13.44088092,6.813528542,4.174171956,4.382498785,77.67123381,0.397104581,0.509288825,4.161877778,74.14596702,74.49384227,0.479089057,0.641489308,75.12110704,0.530370264,0.260138375,4.314995202,4.167206516,4.497874524,0.882975061,0.875367062,0.867963668,0,4.681545258,0.5784235,4.7
8_voice_en_34939324_vidtalk,25.94024902,3.76910247,5.166963651,4.047133655,64.47118119,0.281409985,0.301251735,3.77302482,58.5819291,64.84912777,0.405813267,0.534360914,37.79001173,0.320268775,0.211504513,4.239739713,4.245918266,4.690965694,0.892195372,0.900102573,0.886753806,-1,4.978281021,0.784838676,2.2
8_voice_en_34939324_wavlip,9.443495826,7.347519165,2.763571398,3.576508822,68.395741,0.551757951,0.455440294,4.463688089,58.40615529,62.11738977,0.425967399,0.50015551,51.14483331,0.398356023,0.204407916,4.48532193,4.449692893,4.506708977,0.865555839,0.880176811,0.868592496,-3,4.998394966,0.049958229,2.1
8_voice_en_34939337_ahead,26.90601773,5.182502301,5.583894222,3.696591769,75.37712037,0.425846193,0.554328234,3.652138722,57.28599615,65.90723374,0.591175503,0.590850462,79.3934907,0.559316497,0.155376718,3.451699952,3.584413714,4.449447424,0.752328974,0.73622121,0.74451999,0,4.662693024,0.345368385,1.4
8_voice_en_34939337_dinet,12.55837719,7.250721108,2.831609985,4.205957608,69.98302652,0.538876576,0.446994635,4.353631098,66.80573488,70.28192704,0.528274056,0.597726614,55.147162,0.423591088,0.284215556,4.671904189,4.391116379,4.788805733,0.797897474,0.844634972,0.810558281,-1,4.905294418,0.200368881,3.6
8_voice_en_34939337_dreamtalk,18.74559502,7.479296379,4.447336699,3.841578858,74.60283998,0.629891607,0.599258555,3.849523016,60.6798952,68.12768732,0.579942072,0.566730772,80.13127804,0.620016167,0.219764379,3.568937528,3.858942228,4.433548142,0.641088708,0.685828902,0.645529246,0,3.161149979,0.049913406,2.2
8_voice_en_34939337_iplap,11.88437426,7.186675891,2.902857766,3.93282818,68.45184477,0.525190726,0.432077528,4.355298415,60.43562515,68.41097582,0.493892628,0.572127671,53.65247075,0.399073521,0.227549729,4.460022691,4.358551822,4.767255055,0.956299484,0.952872699,0.951631397,0,2.633617401,0.36366272,3
8_voice_en_34939337_mkittalk,24.61507168,5.326485688,5.427136739,3.066402956,71.46862307,0.35697549,0.45488327,3.415953405,51.89996467,67.33441488,0.517373133,0.539339772,63.93353072,0.502561272,0.0952502,3.324348227,3.432436185,4.227822001,0.830474075,0.846197656,0.831557288,-2,2.977521896,0.571000099,2.3
8_voice_en_34939337_sad,15.90243927,6.787495122,4.17044221,4.384981913,77.32030209,0.392458045,0.510797974,4.117345576,72.99933542,74.27458739,0.485400909,0.62842192,76.38452814,0.531408516,0.268952425,4.341852737,4.086317705,4.544587795,0.855151575,0.851260614,0.842718664,0,4.343624115,0.404977798,4.7
8_voice_en_34939337_vidtalk,25.72536003,3.767048785,5.158601638,4.062856008,64.6714871,0.280854133,0.30131787,3.774861336,59.12419442,64.85721864,0.408181629,0.533970746,38.0230838,0.322035859,0.214530801,4.250027342,4.266499548,4.684971985,0.9047349,0.908913395,0.892290908,-2,5.662117958,0.293372154,2.2
8_voice_en_34939337_wavlip,9.04182313,7.348352902,2.731418087,3.626041452,68.87889807,0.553640633,0.455200284,4.479912125,58.76713501,62.46447932,0.434712792,0.504499718,51.11351985,0.399334174,0.206340076,4.475614749,4.440592772,4.566067518,0.884150632,0.893010195,0.880783093,-2,5.530552864,0.77955246,2.2
8_voice_en_34939351_ahead,27.28997619,5.134022229,5.629326931,3.727387205,75.16968919,0.430939545,0.54171344,3.644904323,56.93751717,65.8538854,0.614486826,0.590543805,77.74248163,0.566349145,0.144392127,3.472207377,3.575957203,4.42802812,0.752326931,0.744755937,0.74560598,1,4.231697083,0.180704117,1.1
8_voice_en_34939351_dinet,12.98537317,7.259523112,2.857524787,4.246394081,69.92554117,0.5360154,0.443231191,4.352494554,66.22933117,70.34588796,0.517341941,0.592041063,54.71272056,0.422764299,0.282899193,4.671808852,4.399046234,4.794859599,0.799070377,0.840055979,0.794219139,-1,4.115273476,0.806276321,3.5
8_voice_en_34939351_dreamtalk,18.41868932,7.443450262,4.558903191,3.902157356,74.72346741,0.643523223,0.593827888,3.862379279,59.84721073,67.94684553,0.571638019,0.562889292,79.84584214,0.617972502,0.228721548,3.54276943,3.891307474,4.374270635,0.642841819,0.68908122,0.650192254,-1,3.2536726,0.475777626,1.6
8_voice_en_34939351_iplap,12.41503761,7.216803676,2.926136695,3.95351396,68.25301135,0.522427488,0.427596614,4.348800212,60.37845489,68.30526379,0.48444899,0.567883176,53.12403239,0.39590802,0.228702559,4.456464448,4.36182358,4.762503126,0.954411803,0.959738475,0.952920401,0,1.105607033,1.496563911,2.1
8_voice_en_34939351_mkittalk,24.21067999,5.332400733,5.19349543,3.160807704,71.50888333,0.361136713,0.461205148,3.421828923,52.39578337,68.23307783,0.537610597,0.539756954,64.26759597,0.511376223,0.095350159,3.322854604,3.416850144,4.233341645,0.821099292,0.832946187,0.825367462,-3,2.04500103,0.77964592,2.2
8_voice_en_34939351_sad,15.42342616,6.722724894,4.253180042,4.406503548,77.51722526,0.396691045,0.508740747,4.159981398,73.80132659,74.18060713,0.485841667,0.627669041,75.88094537,0.524742464,0.26308226,4.321079084,4.128280521,4.483467867,0.873721659,0.876906715,0.864367044,-1,3.536883354,0.88209343,4.4
8_voice_en_34939351_vidtalk,25.654344,3.77826204,5.153636395,4.069867254,64.6589376,0.279006459,0.301591474,3.770236156,59.06109019,65.06707353,0.405381508,0.532847575,38.04796429,0.321313929,0.213740268,4.243323683,4.250840085,4.689260851,0.901839598,0.909019313,0.893478961,-2,5.13995266,0.553955078,2
8_voice_en_34939351_wavlip,8.945050278,7.355871045,2.725514629,3.626289154,68.76059182,0.55539404,0.456802051,4.472688605,58.90823224,63.09608554,0.429571615,0.498184253,51.33992826,0.400623068,0.206411959,4.488702376,4.444449236,4.544897046,0.880685864,0.887913769,0.883922501,-3,5.53872776,0.997303963,2
8_voice_en_34939352_ahead,25.44503853,5.403312734,5.356413642,3.743130137,75.19051778,0.430093688,0.557534584,3.674220823,57.64672638,67.12547127,0.618387494,0.579445999,79.28601428,0.574457125,0.148961304,3.535312608,3.612963327,4.417373831,0.765566707,0.752497774,0.76436422,0,3.575939178,0.816110611,1.6
8_voice_en_34939352_dinet,13.25684696,7.241134516,2.867593662,4.256814815,70.32839914,0.541413598,0.448568833,4.363569109,66.4943036,70.57543416,0.544644842,0.600776908,54.74846499,0.425909182,0.284791513,4.684684465,4.405749509,4.777674229,0.814503172,0.850794316,0.808591718,-1,4.46395874,0.502101898,3.2
8_voice_en_34939352_dreamtalk,15.696229,7.61344634,4.167506416,3.979837995,74.80267444,0.644361549,0.617542434,3.895452981,62.34335087,69.62171766,0.596088583,0.56406276,82.76408944,0.634608747,0.224433738,3.557624055,3.970538636,4.385119583,0.655263262,0.680216179,0.667474718,-1,2.248809814,0.353288651,2.2
8_voice_en_34939352_iplap,12.13057969,7.166187504,2.924169362,3.974034153,68.33113281,0.527360426,0.435641371,4.36233266,60.56530729,67.90188183,0.508331331,0.580969029,53.46816187,0.399402291,0.229604986,4.467754971,4.38277326,4.78030276,0.954277103,0.957160242,0.95391068,0,1.640254021,0.701441765,1.5
8_voice_en_34939352_mkittalk,19.24924739,5.694158848,4.773218903,3.192729065,72.88793406,0.359023162,0.498733538,3.477960028,54.63577719,70.29662012,0.508408865,0.519594225,65.34675791,0.525939435,0.097936036,3.275456926,3.42987683,4.17451552,0.83903241,0.843410486,0.839368402,-2,2.304795265,0.604524612,3.2
8_voice_en_34939352_sad,13.5468499,6.94977655,4.372397369,4.442680241,77.16860598,0.396151731,0.506963205,4.114264252,72.87914917,74.45540248,0.488610392,0.630726106,75.911169,0.528887236,0.268818429,4.356113475,4.13676503,4.535123286,0.860526624,0.865563953,0.848901692,0,6.0867486,0.958952427,4.9
8_voice_en_34939352_vidtalk,26.30357469,3.771792181,5.179415594,4.036926137,64.38650586,0.281050972,0.299812725,3.766459692,58.47487728,64.72686128,0.415256844,0.538416867,37.47135644,0.316619506,0.210291827,4.230734164,4.227682107,4.679621322,0.894245643,0.898810198,0.892601766,-1,5.33424902,0.519067287,2.8
8_voice_en_34939352_wavlip,10.28104179,7.334524926,2.799178845,3.608340893,68.89596716,0.552945918,0.451766135,4.44262469,58.75534456,62.73740007,0.429477302,0.502998486,50.60442111,0.396458508,0.21257615,4.470374617,4.437847302,4.588543918,0.885630379,0.893682031,0.891874943,-2,5.215184689,0.978378773,2.4
8_voice_en_34939394_ahead,25.32814135,5.270969854,5.525806743,3.728796858,75.0396258,0.422188351,0.558899799,3.692296982,57.63309329,66.20357487,0.601417497,0.607258506,79.35797017,0.571277733,0.156314456,3.498648913,3.636905661,4.458710544,0.763449674,0.757952484,0.755766108,1,3.653113365,0.149446487,2.2
8_voice_en_34939394_dinet,12.6110742,7.260155076,2.8229679,4.252703766,70.28760231,0.538097499,0.446697598,4.359180905,66.43450912,70.56129544,0.520245226,0.591863146,54.91334385,0.426284617,0.279352211,4.678728929,4.396912914,4.805506694,0.808968502,0.845626772,0.804374778,-1,3.989795685,0.884051323,3.4
8_voice_en_34939394_dreamtalk,18.52775853,7.388644654,4.453637282,3.758919566,74.50533513,0.629221057,0.592756605,3.858808618,60.12298144,68.02899468,0.560774826,0.564194127,79.89929535,0.622013991,0.228445012,3.544438706,3.834728656,4.361725608,0.648225361,0.688341472,0.654638969,-1,2.02292347,0.912309647,1.6
8_voice_en_34939394_iplap,11.84083776,7.220067518,2.886804561,3.974617566,68.47494114,0.524799986,0.431808901,4.354406398,60.47557378,68.46064331,0.493201176,0.571386224,53.67594743,0.398891792,0.228501247,4.465456921,4.372570566,4.766535172,0.95447255,0.95608475,0.952517879,0,1.326536179,0.600367546,2.4
8_voice_en_34939394_mkittalk,24.67326543,5.34015666,5.37127032,3.156199488,71.40732911,0.368397708,0.455939106,3.440544276,49.95226007,68.09265189,0.532109036,0.545329369,63.99045659,0.520626129,0.097301363,3.323438838,3.451250012,4.2156116,0.829235179,0.844290415,0.828909459,-3,2.385304451,0.313944817,2
8_voice_en_34939394_sad,16.56771269,6.828028033,4.210941554,4.436517914,77.25471008,0.407916338,0.515180795,4.111010312,73.10523858,74.13257234,0.487837888,0.631119184,76.0101958,0.529587484,0.266820541,4.333435722,4.104788915,4.496550373,0.860389026,0.853232589,0.852302319,0,3.404116631,0.449754715,4.5
8_voice_en_34939394_vidtalk,25.58555713,3.780244563,5.152071726,4.034509929,64.61688187,0.280770663,0.297485072,3.774792829,59.10122411,64.83734234,0.400736067,0.530678172,37.93269976,0.321576532,0.211812579,4.253023776,4.258994069,4.677319018,0.899351546,0.908362934,0.894602605,-1,5.798063278,0.137800217,3
8_voice_en_34939394_wavlip,9.056281565,7.356995334,2.706511768,3.602723219,68.75599053,0.555738312,0.455296756,4.461380902,58.61362417,61.93602273,0.431755328,0.501513565,51.13521757,0.396577515,0.205494571,4.471902858,4.452259964,4.5222367,0.88086984,0.888321736,0.87792676,-2,5.307712078,0.088823795,2.2
9_voice_en_35290117_ahead,19.49687995,5.543003993,5.775527674,3.861423468,76.05831907,0.553525426,0.551876902,3.903503575,60.03131466,62.68450642,0.698833967,0.675073905,77.45466778,0.574850717,0.144173772,3.621304927,3.863821084,4.861613507,0.786860274,0.809858319,0.791554135,0,3.969774246,0.255926132,3.3
